Year,Month,Day,Hour,Minute,Clearsky DHI,Clearsky DNI,Clearsky GHI,DHI,DNI,GHI
2014,1,6,4,0,0,0,0,0,0,0
2014,1,6,4,30,0,0,0,0,0,0
2014,1,6,5,0,0,0,0,0,0,0
2014,1,6,5,30,0,0,0,0,0,0
2014,1,6,6,0,0,0,0,0,0,0
2014,1,6,6,30,0,0,0,0,0,0
2014,1,6,7,0,0,0,0,0,0,0
2014,1,6,7,30,10,107,14,10,107,14
2014,1,6,8,0,35,322,70,37,190,58
2014,1,6,8,30,48,494,137,44,0,44
2014,1,6,9,0,57,597,204,63,0,63
2014,1,6,9,30,63,664,264,50,0,50
2014,1,6,10,0,68,710,316,99,0,99
2014,1,6,10,30,72,740,356,72,0,72
2014,1,6,11,0,74,759,385,70,0,70
2014,1,6,11,30,75,768,401,143,1,144
2014,1,6,12,0,75,770,403,51,0,51
2014,1,6,12,30,74,765,393,155,15,162
2014,1,6,13,0,72,753,370,159,39,175
2014,1,6,13,30,69,732,335,120,0,120
2014,1,6,14,0,64,699,288,96,0,96
2014,1,6,14,30,57,653,232,30,0,30
2014,1,6,15,0,48,589,169,3,0,3
2014,1,6,15,30,31,528,103,2,0,2
2014,1,6,16,0,30,434,56,1,0,1
2014,1,6,16,30,0,0,0,0,0,0
2014,1,6,17,0,0,0,0,0,0,0
2014,1,6,17,30,0,0,0,0,0,0
2014,1,6,18,0,0,0,0,0,0,0
2014,1,6,18,30,0,0,0,0,0,0
2014,1,6,19,0,0,0,0,0,0,0
2014,1,6,19,30,0,0,0,0,0,0
2014,1,6,20,0,0,0,0,0,0,0
2014,1,6,20,30,0,0,0,0,0,0
2014,1,6,21,0,0,0,0,0,0,0
2014,1,6,21,30,0,0,0,0,0,0
2014,1,6,22,0,0,0,0,0,0,0
2014,1,6,22,30,0,0,0,0,0,0
2014,1,6,23,0,0,0,0,0,0,0
2014,1,6,23,30,0,0,0,0,0,0
2014,1,7,0,0,0,0,0,0,0,0
2014,1,7,0,30,0,0,0,0,0,0
2014,1,7,1,0,0,0,0,0,0,0
2014,1,7,1,30,0,0,0,0,0,0
2014,1,7,2,0,0,0,0,0,0,0
2014,1,7,2,30,0,0,0,0,0,0
2014,1,7,3,0,0,0,0,0,0,0
2014,1,7,3,30,0,0,0,0,0,0
2014,1,7,4,0,0,0,0,0,0,0
2014,1,7,4,30,0,0,0,0,0,0
2014,1,7,5,0,0,0,0,0,0,0
2014,1,7,5,30,0,0,0,0,0,0
2014,1,7,6,0,0,0,0,0,0,0
2014,1,7,6,30,0,0,0,0,0,0
2014,1,7,7,0,0,0,0,0,0,0
2014,1,7,7,30,13,153,17,13,153,17
2014,1,7,8,0,40,414,86,40,414,86
2014,1,7,8,30,53,609,164,53,609,164
2014,1,7,9,0,62,719,240,62,719,240
2014,1,7,9,30,69,790,308,69,790,308
2014,1,7,10,0,74,838,367,74,838,367
2014,1,7,10,30,77,870,413,77,870,413
2014,1,7,11,0,80,890,446,80,890,446
2014,1,7,11,30,81,902,465,81,902,465
2014,1,7,12,0,81,905,468,81,905,468
2014,1,7,12,30,80,901,457,80,901,457
2014,1,7,13,0,78,889,431,78,889,431
2014,1,7,13,30,74,867,391,74,867,391
2014,1,7,14,0,69,835,338,69,835,338
2014,1,7,14,30,62,789,275,62,789,275
2014,1,7,15,0,51,727,203,51,727,203
2014,1,7,15,30,33,678,127,33,678,127
2014,1,7,16,0,32,576,68,32,576,68
2014,1,7,16,30,0,0,0,0,0,0
2014,1,7,17,0,0,0,0,0,0,0
2014,1,7,17,30,0,0,0,0,0,0
2014,1,7,18,0,0,0,0,0,0,0
2014,1,7,18,30,0,0,0,0,0,0
2014,1,7,19,0,0,0,0,0,0,0
2014,1,7,19,30,0,0,0,0,0,0
2014,1,7,20,0,0,0,0,0,0,0
2014,1,7,20,30,0,0,0,0,0,0
2014,1,7,21,0,0,0,0,0,0,0
2014,1,7,21,30,0,0,0,0,0,0
2014,1,7,22,0,0,0,0,0,0,0
2014,1,7,22,30,0,0,0,0,0,0
2014,1,7,23,0,0,0,0,0,0,0
2014,1,7,23,30,0,0,0,0,0,0
2014,1,8,0,0,0,0,0,0,0,0
2014,1,8,0,30,0,0,0,0,0,0
2014,1,8,1,0,0,0,0,0,0,0
2014,1,8,1,30,0,0,0,0,0,0
2014,1,8,2,0,0,0,0,0,0,0
2014,1,8,2,30,0,0,0,0,0,0
2014,1,8,3,0,0,0,0,0,0,0
2014,1,8,3,30,0,0,0,0,0,0
2014,1,8,4,0,0,0,0,0,0,0
2014,1,8,4,30,0,0,0,0,0,0
2014,1,8,5,0,0,0,0,0,0,0
2014,1,8,5,30,0,0,0,0,0,0
2014,1,8,6,0,0,0,0,0,0,0
2014,1,8,6,30,0,0,0,0,0,0
2014,1,8,7,0,0,0,0,0,0,0
2014,1,8,7,30,13,153,18,13,153,18
2014,1,8,8,0,40,409,86,40,409,86
2014,1,8,8,30,53,599,163,53,599,163
2014,1,8,9,0,62,707,238,62,707,238
2014,1,8,9,30,69,776,305,69,776,305
2014,1,8,10,0,74,821,363,74,821,363
2014,1,8,10,30,77,851,408,77,851,408
2014,1,8,11,0,80,870,439,80,870,439
2014,1,8,11,30,81,880,457,81,880,457
2014,1,8,12,0,81,881,460,81,881,460
2014,1,8,12,30,80,875,448,80,875,448
2014,1,8,13,0,77,861,422,77,861,422
2014,1,8,13,30,74,838,382,74,838,382
2014,1,8,14,0,69,804,331,69,804,331
2014,1,8,14,30,62,756,268,62,756,268
2014,1,8,15,0,51,692,198,51,692,198
2014,1,8,15,30,34,634,124,34,634,124
2014,1,8,16,0,32,494,65,32,494,65
2014,1,8,16,30,0,0,0,0,0,0
2014,1,8,17,0,0,0,0,0,0,0
2014,1,8,17,30,0,0,0,0,0,0
2014,1,8,18,0,0,0,0,0,0,0
2014,1,8,18,30,0,0,0,0,0,0
2014,1,8,19,0,0,0,0,0,0,0
2014,1,8,19,30,0,0,0,0,0,0
2014,1,8,20,0,0,0,0,0,0,0
2014,1,8,20,30,0,0,0,0,0,0
2014,1,8,21,0,0,0,0,0,0,0
2014,1,8,21,30,0,0,0,0,0,0
2014,1,8,22,0,0,0,0,0,0,0
2014,1,8,22,30,0,0,0,0,0,0
2014,1,8,23,0,0,0,0,0,0,0
2014,1,8,23,30,0,0,0,0,0,0
2014,1,9,0,0,0,0,0,0,0,0
2014,1,9,0,30,0,0,0,0,0,0
2014,1,9,1,0,0,0,0,0,0,0
2014,1,9,1,30,0,0,0,0,0,0
2014,1,9,2,0,0,0,0,0,0,0
2014,1,9,2,30,0,0,0,0,0,0
2014,1,9,3,0,0,0,0,0,0,0
2014,1,9,3,30,0,0,0,0,0,0
2014,1,9,4,0,0,0,0,0,0,0
2014,1,9,4,30,0,0,0,0,0,0
2014,1,9,5,0,0,0,0,0,0,0
2014,1,9,5,30,0,0,0,0,0,0
2014,1,9,6,0,0,0,0,0,0,0
2014,1,9,6,30,0,0,0,0,0,0
2014,1,9,7,0,0,0,0,0,0,0
2014,1,9,7,30,13,151,18,13,151,18
2014,1,9,8,0,40,405,85,40,405,85
2014,1,9,8,30,53,595,163,53,595,163
2014,1,9,9,0,62,706,239,62,706,239
2014,1,9,9,30,69,777,307,69,777,307
2014,1,9,10,0,74,826,366,74,826,366
2014,1,9,10,30,78,858,412,78,858,412
2014,1,9,11,0,80,879,446,80,879,446
2014,1,9,11,30,82,890,464,82,890,464
2014,1,9,12,0,82,893,468,82,893,468
2014,1,9,12,30,81,888,457,81,888,457
2014,1,9,13,0,79,875,431,79,875,431
2014,1,9,13,30,75,853,391,75,853,391
2014,1,9,14,0,70,820,339,70,820,339
2014,1,9,14,30,63,774,276,63,774,276
2014,1,9,15,0,52,712,205,52,712,205
2014,1,9,15,30,35,656,130,35,656,130
2014,1,9,16,0,33,503,67,33,503,67
2014,1,9,16,30,0,0,0,0,0,0
2014,1,9,17,0,0,0,0,0,0,0
2014,1,9,17,30,0,0,0,0,0,0
2014,1,9,18,0,0,0,0,0,0,0
2014,1,9,18,30,0,0,0,0,0,0
2014,1,9,19,0,0,0,0,0,0,0
2014,1,9,19,30,0,0,0,0,0,0
2014,1,9,20,0,0,0,0,0,0,0
2014,1,9,20,30,0,0,0,0,0,0
2014,1,9,21,0,0,0,0,0,0,0
2014,1,9,21,30,0,0,0,0,0,0
2014,1,9,22,0,0,0,0,0,0,0
2014,1,9,22,30,0,0,0,0,0,0
2014,1,9,23,0,0,0,0,0,0,0
2014,1,9,23,30,0,0,0,0,0,0
2014,1,10,0,0,0,0,0,0,0,0
2014,1,10,0,30,0,0,0,0,0,0
2014,1,10,1,0,0,0,0,0,0,0
2014,1,10,1,30,0,0,0,0,0,0
2014,1,10,2,0,0,0,0,0,0,0
2014,1,10,2,30,0,0,0,0,0,0
2014,1,10,3,0,0,0,0,0,0,0
2014,1,10,3,30,0,0,0,0,0,0
2014,1,10,4,0,0,0,0,0,0,0
2014,1,10,4,30,0,0,0,0,0,0
2014,1,10,5,0,0,0,0,0,0,0
2014,1,10,5,30,0,0,0,0,0,0
2014,1,10,6,0,0,0,0,0,0,0
2014,1,10,6,30,0,0,0,0,0,0
2014,1,10,7,0,0,0,0,0,0,0
2014,1,10,7,30,12,131,16,2,0,2
2014,1,10,8,0,38,357,78,11,0,11
2014,1,10,8,30,51,533,149,9,0,9
2014,1,10,9,0,60,637,220,46,0,46
2014,1,10,9,30,67,705,284,58,0,58
2014,1,10,10,0,72,751,338,120,0,120
2014,1,10,10,30,76,782,382,57,0,57
2014,1,10,11,0,78,802,413,116,0,116
2014,1,10,11,30,79,812,430,152,6,155
2014,1,10,12,0,79,814,433,48,0,48
2014,1,10,12,30,78,808,422,175,49,196
2014,1,10,13,0,76,794,398,15,0,15
2014,1,10,13,30,73,770,360,136,7,139
2014,1,10,14,0,68,736,311,135,70,159
2014,1,10,14,30,61,687,253,53,0,53
2014,1,10,15,0,51,621,186,42,0,42
2014,1,10,15,30,36,550,117,26,0,26
2014,1,10,16,0,32,377,59,13,0,13
2014,1,10,16,30,0,0,0,0,0,0
2014,1,10,17,0,0,0,0,0,0,0
2014,1,10,17,30,0,0,0,0,0,0
2014,1,10,18,0,0,0,0,0,0,0
2014,1,10,18,30,0,0,0,0,0,0
2014,1,10,19,0,0,0,0,0,0,0
2014,1,10,19,30,0,0,0,0,0,0
2014,1,10,20,0,0,0,0,0,0,0
2014,1,10,20,30,0,0,0,0,0,0
2014,1,10,21,0,0,0,0,0,0,0
2014,1,10,21,30,0,0,0,0,0,0
2014,1,10,22,0,0,0,0,0,0,0
2014,1,10,22,30,0,0,0,0,0,0
2014,1,10,23,0,0,0,0,0,0,0
2014,1,10,23,30,0,0,0,0,0,0
2014,1,11,0,0,0,0,0,0,0,0
2014,1,11,0,30,0,0,0,0,0,0
2014,1,11,1,0,0,0,0,0,0,0
2014,1,11,1,30,0,0,0,0,0,0
2014,1,11,2,0,0,0,0,0,0,0
2014,1,11,2,30,0,0,0,0,0,0
2014,1,11,3,0,0,0,0,0,0,0
2014,1,11,3,30,0,0,0,0,0,0
2014,1,11,4,0,0,0,0,0,0,0
2014,1,11,4,30,0,0,0,0,0,0
2014,1,11,5,0,0,0,0,0,0,0
2014,1,11,5,30,0,0,0,0,0,0
2014,1,11,6,0,0,0,0,0,0,0
2014,1,11,6,30,0,0,0,0,0,0
2014,1,11,7,0,0,0,0,0,0,0
2014,1,11,7,30,11,120,16,4,0,4
2014,1,11,8,0,36,330,74,20,0,20
2014,1,11,8,30,49,497,142,38,0,38
2014,1,11,9,0,58,598,209,88,6,89
2014,1,11,9,30,65,665,271,71,0,71
2014,1,11,10,0,70,711,323,95,0,95
2014,1,11,10,30,74,742,366,81,0,81
2014,1,11,11,0,76,762,396,88,0,88
2014,1,11,11,30,77,770,412,34,0,34
2014,1,11,12,0,77,771,414,68,0,68
2014,1,11,12,30,76,764,404,59,0,59
2014,1,11,13,0,74,749,380,86,0,86
2014,1,11,13,30,71,725,344,67,0,67
2014,1,11,14,0,66,690,297,27,0,27
2014,1,11,14,30,60,641,240,56,0,56
2014,1,11,15,0,50,574,177,30,0,30
2014,1,11,15,30,36,495,111,19,0,19
2014,1,11,16,0,31,315,54,9,0,9
2014,1,11,16,30,0,0,0,0,0,0
2014,1,11,17,0,0,0,0,0,0,0
2014,1,11,17,30,0,0,0,0,0,0
2014,1,11,18,0,0,0,0,0,0,0
2014,1,11,18,30,0,0,0,0,0,0
2014,1,11,19,0,0,0,0,0,0,0
2014,1,11,19,30,0,0,0,0,0,0
2014,1,11,20,0,0,0,0,0,0,0
2014,1,11,20,30,0,0,0,0,0,0
2014,1,11,21,0,0,0,0,0,0,0
2014,1,11,21,30,0,0,0,0,0,0
2014,1,11,22,0,0,0,0,0,0,0
2014,1,11,22,30,0,0,0,0,0,0
2014,1,11,23,0,0,0,0,0,0,0
2014,1,11,23,30,0,0,0,0,0,0
2014,1,12,0,0,0,0,0,0,0,0
2014,1,12,0,30,0,0,0,0,0,0
2014,1,12,1,0,0,0,0,0,0,0
2014,1,12,1,30,0,0,0,0,0,0
2014,1,12,2,0,0,0,0,0,0,0
2014,1,12,2,30,0,0,0,0,0,0
2014,1,12,3,0,0,0,0,0,0,0
2014,1,12,3,30,0,0,0,0,0,0
2014,1,12,4,0,0,0,0,0,0,0
2014,1,12,4,30,0,0,0,0,0,0
2014,1,12,5,0,0,0,0,0,0,0
2014,1,12,5,30,0,0,0,0,0,0
2014,1,12,6,0,0,0,0,0,0,0
2014,1,12,6,30,0,0,0,0,0,0
2014,1,12,7,0,0,0,0,0,0,0
2014,1,12,7,30,13,147,18,13,147,18
2014,1,12,8,0,39,382,83,39,382,83
2014,1,12,8,30,52,561,157,52,561,157
2014,1,12,9,0,61,667,230,61,667,230
2014,1,12,9,30,68,736,296,68,736,296
2014,1,12,10,0,73,782,353,73,782,353
2014,1,12,10,30,76,813,398,76,813,398
2014,1,12,11,0,79,833,430,79,833,430
2014,1,12,11,30,80,844,448,80,844,448
2014,1,12,12,0,80,846,452,145,490,360
2014,1,12,12,30,79,841,442,151,465,352
2014,1,12,13,0,77,828,418,146,5,149
2014,1,12,13,30,74,807,380,108,0,108
2014,1,12,14,0,69,775,331,94,0,94
2014,1,12,14,30,62,730,271,62,730,271
2014,1,12,15,0,53,668,202,53,668,202
2014,1,12,15,30,38,599,130,38,599,130
2014,1,12,16,0,33,418,66,33,418,66
2014,1,12,16,30,0,0,0,0,0,0
2014,1,12,17,0,0,0,0,0,0,0
2014,1,12,17,30,0,0,0,0,0,0
2014,1,12,18,0,0,0,0,0,0,0
2014,1,12,18,30,0,0,0,0,0,0
2014,1,12,19,0,0,0,0,0,0,0
2014,1,12,19,30,0,0,0,0,0,0
2014,1,12,20,0,0,0,0,0,0,0
2014,1,12,20,30,0,0,0,0,0,0
2014,1,12,21,0,0,0,0,0,0,0
2014,1,12,21,30,0,0,0,0,0,0
2014,1,12,22,0,0,0,0,0,0,0
2014,1,12,22,30,0,0,0,0,0,0
2014,1,12,23,0,0,0,0,0,0,0
2014,1,12,23,30,0,0,0,0,0,0
2014,1,13,0,0,0,0,0,0,0,0
2014,1,13,0,30,0,0,0,0,0,0
2014,1,13,1,0,0,0,0,0,0,0
2014,1,13,1,30,0,0,0,0,0,0
2014,1,13,2,0,0,0,0,0,0,0
2014,1,13,2,30,0,0,0,0,0,0
2014,1,13,3,0,0,0,0,0,0,0
2014,1,13,3,30,0,0,0,0,0,0
2014,1,13,4,0,0,0,0,0,0,0
2014,1,13,4,30,0,0,0,0,0,0
2014,1,13,5,0,0,0,0,0,0,0
2014,1,13,5,30,0,0,0,0,0,0
2014,1,13,6,0,0,0,0,0,0,0
2014,1,13,6,30,0,0,0,0,0,0
2014,1,13,7,0,0,0,0,0,0,0
2014,1,13,7,30,13,151,18,13,151,18
2014,1,13,8,0,38,380,82,38,380,82
2014,1,13,8,30,51,555,156,51,555,156
2014,1,13,9,0,60,658,228,60,658,228
2014,1,13,9,30,66,727,293,66,727,293
2014,1,13,10,0,71,773,350,71,773,350
2014,1,13,10,30,75,805,395,140,416,305
2014,1,13,11,0,77,826,427,126,543,357
2014,1,13,11,30,78,838,446,135,534,369
2014,1,13,12,0,78,842,451,78,842,451
2014,1,13,12,30,77,838,441,77,838,441
2014,1,13,13,0,75,825,417,75,825,417
2014,1,13,13,30,72,804,380,137,3,138
2014,1,13,14,0,67,772,330,111,429,257
2014,1,13,14,30,61,727,270,61,727,270
2014,1,13,15,0,52,665,203,52,665,203
2014,1,13,15,30,37,594,131,37,594,131
2014,1,13,16,0,32,415,66,66,0,66
2014,1,13,16,30,0,0,0,0,0,0
2014,1,13,17,0,0,0,0,0,0,0
2014,1,13,17,30,0,0,0,0,0,0
2014,1,13,18,0,0,0,0,0,0,0
2014,1,13,18,30,0,0,0,0,0,0
2014,1,13,19,0,0,0,0,0,0,0
2014,1,13,19,30,0,0,0,0,0,0
2014,1,13,20,0,0,0,0,0,0,0
2014,1,13,20,30,0,0,0,0,0,0
2014,1,13,21,0,0,0,0,0,0,0
2014,1,13,21,30,0,0,0,0,0,0
2014,1,13,22,0,0,0,0,0,0,0
2014,1,13,22,30,0,0,0,0,0,0
2014,1,13,23,0,0,0,0,0,0,0
2014,1,13,23,30,0,0,0,0,0,0
2014,1,14,0,0,0,0,0,0,0,0
2014,1,14,0,30,0,0,0,0,0,0
2014,1,14,1,0,0,0,0,0,0,0
2014,1,14,1,30,0,0,0,0,0,0
2014,1,14,2,0,0,0,0,0,0,0
2014,1,14,2,30,0,0,0,0,0,0
2014,1,14,3,0,0,0,0,0,0,0
2014,1,14,3,30,0,0,0,0,0,0
2014,1,14,4,0,0,0,0,0,0,0
2014,1,14,4,30,0,0,0,0,0,0
2014,1,14,5,0,0,0,0,0,0,0
2014,1,14,5,30,0,0,0,0,0,0
2014,1,14,6,0,0,0,0,0,0,0
2014,1,14,6,30,0,0,0,0,0,0
2014,1,14,7,0,0,0,0,0,0,0
2014,1,14,7,30,13,146,18,4,0,4
2014,1,14,8,0,37,361,80,18,0,18
2014,1,14,8,30,50,527,150,23,0,23
2014,1,14,9,0,58,625,219,88,2,89
2014,1,14,9,30,65,691,282,129,94,158
2014,1,14,10,0,70,735,336,60,0,60
2014,1,14,10,30,73,765,379,107,0,107
2014,1,14,11,0,75,784,410,154,11,159
2014,1,14,11,30,77,794,427,115,0,115
2014,1,14,12,0,77,795,431,97,0,97
2014,1,14,12,30,76,790,421,72,0,72
2014,1,14,13,0,74,776,397,68,0,68
2014,1,14,13,30,71,753,361,51,0,51
2014,1,14,14,0,66,720,314,54,0,54
2014,1,14,14,30,60,674,256,47,0,47
2014,1,14,15,0,51,610,191,34,0,34
2014,1,14,15,30,37,534,123,22,0,22
2014,1,14,16,0,32,355,62,11,0,11
2014,1,14,16,30,0,0,0,0,0,0
2014,1,14,17,0,0,0,0,0,0,0
2014,1,14,17,30,0,0,0,0,0,0
2014,1,14,18,0,0,0,0,0,0,0
2014,1,14,18,30,0,0,0,0,0,0
2014,1,14,19,0,0,0,0,0,0,0
2014,1,14,19,30,0,0,0,0,0,0
2014,1,14,20,0,0,0,0,0,0,0
2014,1,14,20,30,0,0,0,0,0,0
2014,1,14,21,0,0,0,0,0,0,0
2014,1,14,21,30,0,0,0,0,0,0
2014,1,14,22,0,0,0,0,0,0,0
2014,1,14,22,30,0,0,0,0,0,0
2014,1,14,23,0,0,0,0,0,0,0
2014,1,14,23,30,0,0,0,0,0,0
2014,1,15,0,0,0,0,0,0,0,0
2014,1,15,0,30,0,0,0,0,0,0
2014,1,15,1,0,0,0,0,0,0,0
2014,1,15,1,30,0,0,0,0,0,0
2014,1,15,2,0,0,0,0,0,0,0
2014,1,15,2,30,0,0,0,0,0,0
2014,1,15,3,0,0,0,0,0,0,0
2014,1,15,3,30,0,0,0,0,0,0
2014,1,15,4,0,0,0,0,0,0,0
2014,1,15,4,30,0,0,0,0,0,0
2014,1,15,5,0,0,0,0,0,0,0
2014,1,15,5,30,0,0,0,0,0,0
2014,1,15,6,0,0,0,0,0,0,0
2014,1,15,6,30,0,0,0,0,0,0
2014,1,15,7,0,0,0,0,0,0,0
2014,1,15,7,30,14,175,21,14,175,21
2014,1,15,8,0,40,409,89,40,409,89
2014,1,15,8,30,52,586,165,52,586,165
2014,1,15,9,0,61,691,240,61,691,240
2014,1,15,9,30,68,758,308,68,758,308
2014,1,15,10,0,73,803,366,73,803,366
2014,1,15,10,30,76,834,412,76,834,412
2014,1,15,11,0,78,854,445,78,854,445
2014,1,15,11,30,80,865,464,80,865,464
2014,1,15,12,0,80,868,469,80,868,469
2014,1,15,12,30,79,864,459,106,649,391
2014,1,15,13,0,77,853,435,134,495,342
2014,1,15,13,30,74,832,397,157,267,261
2014,1,15,14,0,69,802,347,128,329,242
2014,1,15,14,30,63,758,286,101,359,207
2014,1,15,15,0,53,698,216,83,271,147
2014,1,15,15,30,39,628,142,61,213,96
2014,1,15,16,0,34,449,73,50,0,50
2014,1,15,16,30,0,0,0,0,0,0
2014,1,15,17,0,0,0,0,0,0,0
2014,1,15,17,30,0,0,0,0,0,0
2014,1,15,18,0,0,0,0,0,0,0
2014,1,15,18,30,0,0,0,0,0,0
2014,1,15,19,0,0,0,0,0,0,0
2014,1,15,19,30,0,0,0,0,0,0
2014,1,15,20,0,0,0,0,0,0,0
2014,1,15,20,30,0,0,0,0,0,0
2014,1,15,21,0,0,0,0,0,0,0
2014,1,15,21,30,0,0,0,0,0,0
2014,1,15,22,0,0,0,0,0,0,0
2014,1,15,22,30,0,0,0,0,0,0
2014,1,15,23,0,0,0,0,0,0,0
2014,1,15,23,30,0,0,0,0,0,0
2014,1,16,0,0,0,0,0,0,0,0
2014,1,16,0,30,0,0,0,0,0,0
2014,1,16,1,0,0,0,0,0,0,0
2014,1,16,1,30,0,0,0,0,0,0
2014,1,16,2,0,0,0,0,0,0,0
2014,1,16,2,30,0,0,0,0,0,0
2014,1,16,3,0,0,0,0,0,0,0
2014,1,16,3,30,0,0,0,0,0,0
2014,1,16,4,0,0,0,0,0,0,0
2014,1,16,4,30,0,0,0,0,0,0
2014,1,16,5,0,0,0,0,0,0,0
2014,1,16,5,30,0,0,0,0,0,0
2014,1,16,6,0,0,0,0,0,0,0
2014,1,16,6,30,0,0,0,0,0,0
2014,1,16,7,0,0,0,0,0,0,0
2014,1,16,7,30,14,166,21,7,0,7
2014,1,16,8,0,39,386,85,29,0,29
2014,1,16,8,30,51,553,159,70,34,77
2014,1,16,9,0,60,654,230,100,49,113
2014,1,16,9,30,67,719,296,117,17,123
2014,1,16,10,0,71,763,352,102,0,102
2014,1,16,10,30,75,794,396,102,0,102
2014,1,16,11,0,77,813,429,116,0,116
2014,1,16,11,30,78,825,447,144,0,144
2014,1,16,12,0,79,828,452,154,3,156
2014,1,16,12,30,78,824,443,144,0,144
2014,1,16,13,0,76,812,419,134,0,134
2014,1,16,13,30,73,791,383,128,0,128
2014,1,16,14,0,68,760,334,63,0,63
2014,1,16,14,30,62,716,275,79,0,79
2014,1,16,15,0,53,655,208,92,38,101
2014,1,16,15,30,40,581,137,63,17,66
2014,1,16,16,0,34,403,71,34,0,34
2014,1,16,16,30,0,0,0,0,0,0
2014,1,16,17,0,0,0,0,0,0,0
2014,1,16,17,30,0,0,0,0,0,0
2014,1,16,18,0,0,0,0,0,0,0
2014,1,16,18,30,0,0,0,0,0,0
2014,1,16,19,0,0,0,0,0,0,0
2014,1,16,19,30,0,0,0,0,0,0
2014,1,16,20,0,0,0,0,0,0,0
2014,1,16,20,30,0,0,0,0,0,0
2014,1,16,21,0,0,0,0,0,0,0
2014,1,16,21,30,0,0,0,0,0,0
2014,1,16,22,0,0,0,0,0,0,0
2014,1,16,22,30,0,0,0,0,0,0
2014,1,16,23,0,0,0,0,0,0,0
2014,1,16,23,30,0,0,0,0,0,0
2014,1,17,0,0,0,0,0,0,0,0
2014,1,17,0,30,0,0,0,0,0,0
2014,1,17,1,0,0,0,0,0,0,0
2014,1,17,1,30,0,0,0,0,0,0
2014,1,17,2,0,0,0,0,0,0,0
2014,1,17,2,30,0,0,0,0,0,0
2014,1,17,3,0,0,0,0,0,0,0
2014,1,17,3,30,0,0,0,0,0,0
2014,1,17,4,0,0,0,0,0,0,0
2014,1,17,4,30,0,0,0,0,0,0
2014,1,17,5,0,0,0,0,0,0,0
2014,1,17,5,30,0,0,0,0,0,0
2014,1,17,6,0,0,0,0,0,0,0
2014,1,17,6,30,0,0,0,0,0,0
2014,1,17,7,0,0,0,0,0,0,0
2014,1,17,7,30,15,183,23,15,183,23
2014,1,17,8,0,40,411,91,40,411,91
2014,1,17,8,30,53,583,167,53,583,167
2014,1,17,9,0,62,686,242,62,686,242
2014,1,17,9,30,68,753,310,68,753,310
2014,1,17,10,0,73,798,368,73,798,368
2014,1,17,10,30,76,827,414,76,827,414
2014,1,17,11,0,79,846,446,79,846,446
2014,1,17,11,30,80,855,465,80,855,465
2014,1,17,12,0,80,857,469,80,857,469
2014,1,17,12,30,79,851,459,79,851,459
2014,1,17,13,0,77,838,435,77,838,435
2014,1,17,13,30,74,817,397,74,817,397
2014,1,17,14,0,69,786,347,69,786,347
2014,1,17,14,30,63,743,287,63,743,287
2014,1,17,15,0,54,683,218,54,683,218
2014,1,17,15,30,41,610,145,41,610,145
2014,1,17,16,0,35,434,76,35,434,76
2014,1,17,16,30,0,0,0,0,0,0
2014,1,17,17,0,0,0,0,0,0,0
2014,1,17,17,30,0,0,0,0,0,0
2014,1,17,18,0,0,0,0,0,0,0
2014,1,17,18,30,0,0,0,0,0,0
2014,1,17,19,0,0,0,0,0,0,0
2014,1,17,19,30,0,0,0,0,0,0
2014,1,17,20,0,0,0,0,0,0,0
2014,1,17,20,30,0,0,0,0,0,0
2014,1,17,21,0,0,0,0,0,0,0
2014,1,17,21,30,0,0,0,0,0,0
2014,1,17,22,0,0,0,0,0,0,0
2014,1,17,22,30,0,0,0,0,0,0
2014,1,17,23,0,0,0,0,0,0,0
2014,1,17,23,30,0,0,0,0,0,0
2014,1,18,0,0,0,0,0,0,0,0
2014,1,18,0,30,0,0,0,0,0,0
2014,1,18,1,0,0,0,0,0,0,0
2014,1,18,1,30,0,0,0,0,0,0
2014,1,18,2,0,0,0,0,0,0,0
2014,1,18,2,30,0,0,0,0,0,0
2014,1,18,3,0,0,0,0,0,0,0
2014,1,18,3,30,0,0,0,0,0,0
2014,1,18,4,0,0,0,0,0,0,0
2014,1,18,4,30,0,0,0,0,0,0
2014,1,18,5,0,0,0,0,0,0,0
2014,1,18,5,30,0,0,0,0,0,0
2014,1,18,6,0,0,0,0,0,0,0
2014,1,18,6,30,0,0,0,0,0,0
2014,1,18,7,0,0,0,0,0,0,0
2014,1,18,7,30,15,183,23,9,0,9
2014,1,18,8,0,40,401,90,34,0,34
2014,1,18,8,30,52,567,165,21,0,21
2014,1,18,9,0,61,667,238,49,0,49
2014,1,18,9,30,67,731,304,5,0,5
2014,1,18,10,0,72,775,360,103,0,103
2014,1,18,10,30,76,804,406,41,0,41
2014,1,18,11,0,78,823,438,21,0,21
2014,1,18,11,30,79,834,457,76,0,76
2014,1,18,12,0,79,837,462,45,0,45
2014,1,18,12,30,79,833,453,44,0,44
2014,1,18,13,0,77,822,430,7,0,7
2014,1,18,13,30,74,802,394,18,0,18
2014,1,18,14,0,69,772,345,30,0,30
2014,1,18,14,30,63,730,286,30,0,30
2014,1,18,15,0,54,671,218,23,0,23
2014,1,18,15,30,41,598,146,41,598,146
2014,1,18,16,0,35,423,77,35,423,77
2014,1,18,16,30,0,0,0,0,0,0
2014,1,18,17,0,0,0,0,0,0,0
2014,1,18,17,30,0,0,0,0,0,0
2014,1,18,18,0,0,0,0,0,0,0
2014,1,18,18,30,0,0,0,0,0,0
